lastUpdateId,bids,asks
45212425646,"['70279.49000000', '0.00011000']","['70557.28000000', '0.00030000']"
45212425646,"['70279.43000000', '0.34299000']","['70557.31000000', '0.00031000']"
45212425646,"['70279.42000000', '0.60000000']","['70557.52000000', '0.00013000']"
45212425646,"['70279.34000000', '0.11563000']","['70558.25000000', '0.00041000']"
45212425646,"['70279.18000000', '0.00046000']","['70558.48000000', '0.00021000']"
45212425646,"['70279.14000000', '0.00016000']","['70558.76000000', '0.00023000']"
45212425646,"['70279.06000000', '0.00012000']","['70558.92000000', '0.00017000']"
45212425646,"['70278.80000000', '0.00008000']","['70558.98000000', '0.00016000']"
45212425646,"['70278.66000000', '0.00079000']","['70558.99000000', '0.00008000']"
45212425646,"['70278.57000000', '0.00008000']","['70559.28000000', '0.42426000']"
45212425646,"['70278.52000000', '0.00010000']","['70559.37000000', '0.00020000']"
45212425646,"['70278.26000000', '0.04393000']","['70559.93000000', '0.01324000']"
45212425646,"['70278.22000000', '0.00030000']","['70559.94000000', '0.07448000']"
45212425646,"['70278.07000000', '0.00008000']","['70560.00000000', '0.05582000']"
45212425646,"['70277.93000000', '0.00033000']","['70560.11000000', '0.00172000']"
45212425646,"['70277.79000000', '0.00013000']","['70560.34000000', '0.00016000']"
45212425646,"['70277.77000000', '0.00061000']","['70560.36000000', '0.00200000']"
45212425646,"['70277.43000000', '0.00062000']","['70560.60000000', '0.00008000']"
45212425646,"['70277.20000000', '0.00068000']","['70560.86000000', '0.00008000']"
45212425646,"['70277.12000000', '0.00643000']","['70561.57000000', '0.01102000']"
45212425646,"['70276.93000000', '0.00033000']","['70562.37000000', '0.00011000']"
45212425646,"['70276.59000000', '0.00013000']","['70562.39000000', '0.00013000']"
45212425646,"['70276.49000000', '0.00008000']","['70562.63000000', '0.00865000']"
45212425646,"['70276.45000000', '0.00181000']","['70563.24000000', '0.28905000']"
45212425646,"['70276.42000000', '0.00009000']","['70563.53000000', '0.00016000']"
45212425646,"['70276.33000000', '0.00031000']","['70563.84000000', '0.00011000']"
45212425646,"['70276.26000000', '0.00009000']","['70563.88000000', '0.00008000']"
45212425646,"['70276.15000000', '0.00889000']","['70563.99000000', '0.01024000']"
45212425646,"['70276.14000000', '0.00134000']","['70564.41000000', '0.00035000']"
45212425646,"['70276.10000000', '0.00013000']","['70564.70000000', '0.00056000']"
45212425646,"['70276.08000000', '0.52972000']","['70564.99000000', '0.00071000']"
45212425646,"['70275.90000000', '0.00008000']","['70565.00000000', '0.00068000']"
45212425646,"['70275.85000000', '0.00018000']","['70565.27000000', '0.01044000']"
45212425646,"['70275.82000000', '0.00286000']","['70565.69000000', '0.00094000']"
45212425646,"['70275.51000000', '0.00008000']","['70566.49000000', '0.00012000']"
45212425646,"['70275.29000000', '0.00014000']","['70566.60000000', '0.02825000']"
45212425646,"['70275.20000000', '0.00075000']","['70566.66000000', '0.02561000']"
45212425646,"['70275.19000000', '0.28436000']","['70567.14000000', '0.00008000']"
45212425646,"['70275.16000000', '0.00025000']","['70567.16000000', '0.60008000']"
45212425646,"['70275.12000000', '0.00080000']","['70567.96000000', '0.00083000']"
45212425646,"['70275.00000000', '0.00213000']","['70568.00000000', '0.08564000']"
45212425646,"['70274.91000000', '0.00008000']","['70568.12000000', '0.00037000']"
45212425646,"['70274.87000000', '0.00036000']","['70568.22000000', '0.00011000']"
45212425646,"['70274.84000000', '0.00016000']","['70568.48000000', '0.00010000']"
45212425646,"['70274.83000000', '0.00012000']","['70568.59000000', '0.00044000']"
45212425646,"['70274.54000000', '0.00021000']","['70569.20000000', '0.00010000']"
45212425646,"['70274.19000000', '0.47199000']","['70569.48000000', '0.00077000']"
45212425646,"['70274.13000000', '0.00202000']","['70569.49000000', '0.00009000']"
45212425646,"['70274.02000000', '0.00039000']","['70569.70000000', '0.00009000']"
45212425646,"['70273.96000000', '0.00048000']","['70569.87000000', '0.00055000']"
45212425646,"['70273.88000000', '0.25610000']","['70570.00000000', '0.03150000']"
45212425646,"['70273.84000000', '0.02724000']","['70570.25000000', '0.00041000']"
45212425646,"['70273.80000000', '0.00047000']","['70570.42000000', '0.00008000']"
45212425646,"['70273.77000000', '0.27871000']","['70570.73000000', '0.28436000']"
45212425646,"['70273.69000000', '0.00021000']","['70571.00000000', '0.00309000']"
45212425646,"['70272.72000000', '0.00103000']","['70571.14000000', '0.00008000']"
45212425646,"['70272.60000000', '0.28905000']","['70571.15000000', '0.00011000']"
45212425646,"['70272.48000000', '0.00033000']","['70571.42000000', '0.00164000']"
45212425646,"['70272.31000000', '0.10180000']","['70571.94000000', '0.00010000']"
45212425646,"['70272.24000000', '0.00018000']","['70572.00000000', '0.00020000']"
45212425646,"['70271.96000000', '0.00028000']","['70572.72000000', '0.00011000']"
45212425646,"['70271.81000000', '0.00213000']","['70573.00000000', '0.00311000']"
45212425646,"['70271.80000000', '0.00011000']","['70573.44000000', '0.42378000']"
45212425646,"['70271.75000000', '0.00041000']","['70573.51000000', '0.00008000']"
45212425646,"['70271.72000000', '0.00113000']","['70573.52000000', '0.60000000']"
45212425646,"['70271.68000000', '0.00018000']","['70573.62000000', '0.28905000']"
45212425646,"['70271.64000000', '0.00138000']","['70574.07000000', '0.00019000']"
45212425646,"['70271.51000000', '0.00011000']","['70574.35000000', '0.00010000']"
45212425646,"['70271.47000000', '0.00017000']","['70574.46000000', '0.00013000']"
45212425646,"['70271.42000000', '0.00318000']","['70574.59000000', '0.00166000']"
45212425646,"['70271.18000000', '3.15593000']","['70575.00000000', '0.00060000']"
45212425646,"['70271.17000000', '0.02516000']","['70575.11000000', '0.00019000']"
45212425646,"['70271.06000000', '0.00199000']","['70575.37000000', '0.00051000']"
45212425646,"['70270.99000000', '0.00014000']","['70575.83000000', '0.00068000']"
45212425646,"['70270.92000000', '0.00014000']","['70576.05000000', '0.00008000']"
45212425646,"['70270.91000000', '0.01102000']","['70576.15000000', '0.00102000']"
45212425646,"['70270.90000000', '5.25987000']","['70576.16000000', '0.00008000']"
45212425646,"['70270.81000000', '0.00020000']","['70576.50000000', '0.00025000']"
45212425646,"['70270.77000000', '0.00126000']","['70576.92000000', '0.00016000']"
45212425646,"['70270.74000000', '0.00014000']","['70577.00000000', '0.00008000']"
45212425646,"['70270.70000000', '0.00069000']","['70577.08000000', '0.00012000']"
45212425646,"['70270.68000000', '0.35518000']","['70577.14000000', '0.00098000']"
45212425646,"['70270.63000000', '0.00016000']","['70577.51000000', '0.25500000']"
45212425646,"['70270.58000000', '0.00017000']","['70577.78000000', '0.00009000']"
45212425646,"['70270.47000000', '0.00017000']","['70578.00000000', '0.00010000']"
45212425646,"['70270.40000000', '0.00142000']","['70578.09000000', '0.50861000']"
45212425646,"['70270.37000000', '0.00013000']","['70578.23000000', '0.00010000']"
45212425646,"['70270.30000000', '0.00024000']","['70579.22000000', '0.02414000']"
45212425646,"['70270.27000000', '0.00012000']","['70579.63000000', '0.00011000']"
45212425646,"['70270.25000000', '0.00011000']","['70579.74000000', '0.00008000']"
45212425646,"['70270.22000000', '0.00101000']","['70580.00000000', '0.03232000']"
45212425646,"['70270.00000000', '0.03231000']","['70580.22000000', '0.00010000']"
45212425646,"['70269.87000000', '0.00009000']","['70580.83000000', '0.00094000']"
45212425646,"['70269.84000000', '0.00012000']","['70581.01000000', '0.00031000']"
45212425646,"['70269.72000000', '0.00012000']","['70581.23000000', '0.00104000']"
45212425646,"['70269.57000000', '0.00011000']","['70581.81000000', '0.00013000']"
45212425646,"['70269.46000000', '0.00010000']","['70581.97000000', '0.00008000']"
45212425646,"['70269.31000000', '0.00019000']","['70582.16000000', '0.00036000']"
45212425646,"['70269.23000000', '0.00008000']","['70582.52000000', '0.00008000']"
45212425646,"['70269.04000000', '0.36006000']","['70582.79000000', '0.00029000']"
45212425646,"['70269.03000000', '0.02825000']","['70582.81000000', '0.00011000']"
45212425646,"['70269.00000000', '0.00011000']","['70582.90000000', '0.00028000']"
45212425646,"['70268.88000000', '0.00008000']","['70583.17000000', '0.00136000']"
45212425646,"['70268.79000000', '0.00008000']","['70583.33000000', '0.00149000']"
45212425646,"['70268.77000000', '0.00009000']","['70583.48000000', '0.00063000']"
45212425646,"['70268.71000000', '0.00013000']","['70584.00000000', '0.28905000']"
45212425646,"['70268.66000000', '0.60000000']","['70584.10000000', '0.00008000']"
45212425646,"['70268.65000000', '0.00008000']","['70584.61000000', '0.00012000']"
45212425646,"['70268.61000000', '0.00110000']","['70585.42000000', '0.00011000']"
45212425646,"['70268.49000000', '0.00020000']","['70586.20000000', '0.00324000']"
45212425646,"['70268.47000000', '0.25612000']","['70586.27000000', '0.00442000']"
45212425646,"['70268.39000000', '0.00711000']","['70586.64000000', '0.00008000']"
45212425646,"['70268.14000000', '0.00019000']","['70586.66000000', '0.00011000']"
45212425646,"['70267.97000000', '0.00334000']","['70586.92000000', '0.00008000']"
45212425646,"['70267.81000000', '0.00058000']","['70587.08000000', '0.00037000']"
45212425646,"['70267.79000000', '0.00058000']","['70587.30000000', '0.00012000']"
45212425646,"['70267.77000000', '0.00009000']","['70587.33000000', '0.00009000']"
45212425646,"['70267.69000000', '0.00014000']","['70587.34000000', '0.00009000']"
45212425646,"['70267.53000000', '0.00033000']","['70587.61000000', '0.00015000']"
45212425646,"['70267.44000000', '0.00008000']","['70587.79000000', '0.00011000']"
45212425646,"['70267.25000000', '0.00011000']","['70588.00000000', '0.00131000']"
45212425646,"['70267.16000000', '0.00077000']","['70588.23000000', '0.00157000']"
45212425646,"['70267.13000000', '0.00021000']","['70588.48000000', '0.00011000']"
45212425646,"['70267.12000000', '0.00153000']","['70588.81000000', '0.03550000']"
45212425646,"['70267.00000000', '0.06134000']","['70589.28000000', '0.00011000']"
45212425646,"['70266.95000000', '0.00067000']","['70589.95000000', '0.00319000']"
45212425646,"['70266.92000000', '0.00403000']","['70589.97000000', '0.00026000']"
45212425646,"['70266.66000000', '0.00182000']","['70590.00000000', '0.03150000']"
45212425646,"['70266.56000000', '0.00048000']","['70590.12000000', '0.00205000']"
45212425646,"['70266.49000000', '0.00058000']","['70590.39000000', '0.00008000']"
45212425646,"['70266.35000000', '0.00319000']","['70591.13000000', '0.00070000']"
45212425646,"['70266.17000000', '0.00113000']","['70591.46000000', '0.00033000']"
45212425646,"['70266.14000000', '0.00236000']","['70591.63000000', '0.00012000']"
45212425646,"['70266.12000000', '0.00009000']","['70591.84000000', '0.28436000']"
45212425646,"['70266.00000000', '0.00038000']","['70592.12000000', '0.00013000']"
45212425646,"['70265.86000000', '0.00011000']","['70592.44000000', '0.00013000']"
45212425646,"['70265.64000000', '0.00027000']","['70592.98000000', '0.00612000']"
45212425646,"['70265.63000000', '0.00272000']","['70593.00000000', '0.00010000']"
45212425646,"['70265.62000000', '0.00020000']","['70593.26000000', '0.00014000']"
45212425646,"['70265.30000000', '0.00008000']","['70593.62000000', '0.00025000']"
45212425646,"['70265.00000000', '0.00012000']","['70593.65000000', '0.00009000']"
45212425646,"['70264.94000000', '0.00017000']","['70593.75000000', '0.00008000']"
45212425646,"['70264.76000000', '0.00011000']","['70594.10000000', '0.00014000']"
45212425646,"['70264.71000000', '0.00015000']","['70594.25000000', '0.00010000']"
45212425646,"['70264.65000000', '0.00039000']","['70594.34000000', '0.00022000']"
45212425646,"['70264.49000000', '0.00009000']","['70594.38000000', '0.28905000']"
45212425646,"['70264.46000000', '0.00036000']","['70594.73000000', '0.00009000']"
45212425646,"['70264.29000000', '0.00114000']","['70594.74000000', '0.00149000']"
45212425646,"['70264.23000000', '0.00020000']","['70594.76000000', '0.00009000']"
45212425646,"['70264.12000000', '0.00012000']","['70594.84000000', '0.00048000']"
45212425646,"['70264.07000000', '0.00449000']","['70595.16000000', '0.00008000']"
45212425646,"['70263.95000000', '0.00449000']","['70595.20000000', '0.00077000']"
45212425646,"['70263.74000000', '0.00886000']","['70595.36000000', '0.00043000']"
45212425646,"['70263.64000000', '0.00037000']","['70595.41000000', '0.00066000']"
45212425646,"['70263.63000000', '0.00011000']","['70596.10000000', '0.00440000']"
45212425646,"['70263.47000000', '0.01420000']","['70596.66000000', '0.00011000']"
45212425646,"['70263.40000000', '0.00009000']","['70597.81000000', '0.00050000']"
45212425646,"['70263.24000000', '0.00031000']","['70598.00000000', '0.00151000']"
45212425646,"['70263.15000000', '0.00310000']","['70598.42000000', '0.00009000']"
45212425646,"['70263.07000000', '0.00017000']","['70598.52000000', '0.00011000']"
45212425646,"['70262.94000000', '0.00017000']","['70599.00000000', '1.05000000']"
45212425646,"['70262.38000000', '0.00598000']","['70599.18000000', '0.00062000']"
45212425646,"['70262.35000000', '0.00586000']","['70599.56000000', '0.00011000']"
45212425646,"['70262.23000000', '0.31786000']","['70599.79000000', '0.00100000']"
45212425646,"['70262.22000000', '0.28905000']","['70600.00000000', '39.89867000']"
45212425646,"['70262.15000000', '0.00021000']","['70600.03000000', '0.00028000']"
45212425646,"['70262.07000000', '0.00024000']","['70600.16000000', '0.05000000']"
45212425646,"['70262.00000000', '0.00138000']","['70600.34000000', '0.00047000']"
45212425646,"['70261.97000000', '0.00012000']","['70600.39000000', '0.00019000']"
45212425646,"['70261.92000000', '0.52972000']","['70600.74000000', '0.00011000']"
45212425646,"['70261.90000000', '0.00073000']","['70601.06000000', '0.00026000']"
45212425646,"['70261.84000000', '0.00012000']","['70601.08000000', '0.00008000']"
45212425646,"['70261.77000000', '0.10180000']","['70601.43000000', '0.00011000']"
45212425646,"['70261.57000000', '0.08529000']","['70601.68000000', '0.00100000']"
45212425646,"['70261.49000000', '0.00021000']","['70602.12000000', '0.00015000']"
45212425646,"['70261.39000000', '0.00054000']","['70602.25000000', '0.00008000']"
45212425646,"['70261.37000000', '0.00047000']","['70602.60000000', '0.30000000']"
45212425646,"['70261.23000000', '0.00014000']","['70603.00000000', '0.00010000']"
45212425646,"['70260.96000000', '0.00160000']","['70603.02000000', '0.00012000']"
45212425646,"['70260.80000000', '0.00009000']","['70603.19000000', '0.00151000']"
45212425646,"['70260.70000000', '0.00142000']","['70603.54000000', '0.00018000']"
45212425646,"['70260.61000000', '0.14203000']","['70603.74000000', '0.00022000']"
45212425646,"['70260.57000000', '0.00015000']","['70603.90000000', '0.00021000']"
45212425646,"['70260.47000000', '0.00097000']","['70604.04000000', '0.00011000']"
45212425646,"['70260.46000000', '0.00009000']","['70604.35000000', '0.00011000']"
45212425646,"['70260.33000000', '0.00010000']","['70604.36000000', '0.00017000']"
45212425646,"['70260.29000000', '0.00050000']","['70604.59000000', '0.00009000']"
45212425646,"['70260.23000000', '0.01300000']","['70604.67000000', '0.00065000']"
45212425646,"['70260.06000000', '0.00033000']","['70604.76000000', '0.28905000']"
45212425646,"['70260.00000000', '0.14579000']","['70604.77000000', '0.00023000']"
45212425646,"['70259.91000000', '0.00053000']","['70604.78000000', '0.00009000']"
45212425646,"['70259.85000000', '0.00128000']","['70605.07000000', '0.00098000']"
45212425646,"['70259.84000000', '0.00396000']","['70605.41000000', '0.00020000']"
45212425646,"['70259.64000000', '0.00092000']","['70605.46000000', '0.00008000']"
45212425646,"['70259.24000000', '0.00011000']","['70605.50000000', '0.00015000']"
45212425646,"['70259.12000000', '0.00027000']","['70605.73000000', '0.00015000']"
45212425646,"['70258.73000000', '0.00011000']","['70606.00000000', '0.00024000']"
45212425646,"['70258.70000000', '0.00142000']","['70606.06000000', '0.00208000']"
45212425646,"['70258.69000000', '1.00028000']","['70606.17000000', '0.00008000']"
45212425646,"['70258.62000000', '0.00048000']","['70606.19000000', '0.00008000']"
45212425646,"['70258.54000000', '0.00102000']","['70606.29000000', '0.00038000']"
45212425646,"['70258.49000000', '0.00100000']","['70606.40000000', '0.00012000']"
45212425646,"['70258.23000000', '0.00400000']","['70606.91000000', '0.00011000']"
45212425646,"['70258.11000000', '0.00166000']","['70606.96000000', '0.00017000']"
45212425646,"['70258.06000000', '0.00038000']","['70607.15000000', '0.00241000']"
45212425646,"['70257.61000000', '0.00420000']","['70607.56000000', '0.00053000']"
45212425646,"['70257.55000000', '0.00058000']","['70607.63000000', '0.00036000']"
45212425646,"['70257.44000000', '0.61535000']","['70607.69000000', '0.00379000']"
45212425646,"['70257.32000000', '0.00191000']","['70608.00000000', '0.00049000']"
45212425646,"['70257.22000000', '0.00098000']","['70608.49000000', '0.00014000']"
45212425646,"['70257.03000000', '0.00072000']","['70608.99000000', '0.00037000']"
